REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_SVC_CR,PATIENT SERVICES,CARDIAC REHABILITATION,Cardiac Rehabilitation (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_CHTC,ADVANCED TECHNOLOGIES,CMS HEART TRANSPLANT CENTER,CMS Heart Transplant Center (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_CHTC,ADVANCED TECHNOLOGIES,CMS HEART TRANSPLANT CENTER,CMS Heart Transplant Center (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Discharge to Home Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Discharge to Home Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Discharge to Home Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Hospital Readmission Prevention Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Hospital Readmission Prevention Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Hospital Readmission Prevention Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Mortality Band (Survival) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Mortality Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Mortality Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Patients Recover at Home Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Patients Recover at Home Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prevention of Stroke Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prevention of Stroke Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prevention of Stroke Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prolonged Hospitalizations Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prolonged Hospitalizations Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Prolonged Hospitalizations Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Surgical Site Infection Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Surgical Site Infection Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Combined Surgical Site Infection Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_NORM11,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION ALL SCALED,Discharge to Home - Random Effects First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_NORM12,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION SUB SCALED,Discharge to Home - Random Effects First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Heart Arrhythmia (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Heart Attack (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Heart Failure (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Pacemaker Implantation (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Standardized and Adjusted Random Effects - Heart Arrhythmia (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Standardized and Adjusted Random Effects - Heart Attack (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Standardized and Adjusted Random Effects - Heart Failure (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Standardized Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Discharge to Home Standardized Random Effects - Heart Arrhythmia (Outcomes),,,,,,,,
